date,month,city,available bikes,season,weather condition,temperature (degree C),trips per bike,total bike trips,number of users,registered users (%),occasional_users (%),tot bike trip duration (min),day income (euros),customer satisfaction,new day subscriptions
2020-05-23,5,Madrid,198,spring,clear,11.41,39,7511,5792,59.3,40.7,104677.6,39919.4,7.4,4
2020-05-23,5,Berlin,195,spring,light rain,13.69,46,3160,2553,57.4,42.6,43235.5,16656.3,5.92,6
2020-05-23,5,London,186,spring,light rain,7.33,16,1062,872,54.8,45.2,10803.3,4217.4,6.66,-3
2020-05-24,5,Paris,197,spring,heavy rain,12.18,31,936,732,53.8,46.2,16780.1,6583.8,7.01,4
2020-05-24,5,Milan,182,spring,light rain,15.26,57,3656,2358,53.2,46.8,42217.2,16613.3,5.46,4
2020-05-24,5,Madrid,189,spring,cloudy,15.74,42,6081,4738,58.4,41.6,201236.7,77122.6,6.27,4
2020-05-24,5,Berlin,186,spring,cloudy,8.2,36,5049,3804,56.3,43.7,33268.6,12887.8,7.89,4
2020-05-24,5,London,184,spring,cloudy,18.5,41,5775,4290,59.6,40.4,50236.5,19134.2,7.27,-4
2020-05-25,5,Paris,188,spring,clear,10.07,24,4405,3280,57.7,42.3,19499.9,7498.4,7.07,3
2020-05-25,5,Milan,198,spring,clear,13.59,44,8373,6240,53.6,46.4,112212.9,44081.3,5.42,-5
2020-05-25,5,Madrid,190,spring,light rain,19.3,40,2690,2105,55.4,44.6,13847.8,5389.5,6.07,3
2020-05-25,5,Berlin,189,spring,light rain,12.78,36,2418,1785,54.5,45.5,7290.5,2850.3,6.56,4
2020-05-25,5,London,195,spring,light rain,14.35,54,3737,2855,61.0,39.0,43445.6,16424.9,7.11,-4
2020-05-26,5,Paris,187,spring,cloudy,13.37,37,5201,4370,57.2,42.8,64586.2,24910.6,6.8,-4
2020-05-26,5,Milan,193,spring,light rain,15.16,40,2737,2125,57.9,42.1,38313.2,14723.2,7.08,5
2020-05-26,5,Madrid,193,spring,light rain,13.27,37,2530,2087,55.8,44.2,63326.0,24600.2,6.75,4
2020-05-26,5,Berlin,194,spring,heavy rain,5.23,25,741,640,57.1,42.9,7749.3,2988.9,6.42,2
2020-05-26,5,London,191,spring,cloudy,20.71,76,11022,8498,56.3,43.7,179595.6,69568.8,7.19,2
2020-05-27,5,Paris,197,spring,light rain,11.8,32,2280,1740,60.6,39.4,12474.3,4726.2,6.78,6
2020-05-27,5,Milan,181,spring,heavy rain,16.08,49,1353,1065,54.6,45.4,3715.5,1452.3,6.47,2
2020-05-27,5,Madrid,194,spring,cloudy,18.79,67,9811,7965,57.3,42.7,38847.9,14973.2,5.18,5
2020-05-27,5,Berlin,196,spring,clear,18.3,73,13592,10308,55.4,44.6,246666.6,96013.4,7.19,2
2020-05-27,5,London,193,spring,light rain,17.93,65,4462,3368,52.6,47.4,19484.2,7690.5,7.38,-4
2020-05-28,5,Paris,184,spring,cloudy,10.05,41,5773,4217,60.2,39.8,132250.0,50194.6,7.93,3
2020-05-28,5,Milan,184,spring,clear,24.65,86,15167,12155,54.7,45.3,299069.1,116818.4,6.72,2
2020-05-28,5,Madrid,189,spring,heavy rain,14.84,49,1415,1162,61.7,38.3,32371.2,12192.9,8.05,2
2020-05-28,5,Berlin,193,spring,clear,13.53,56,10333,7319,61.2,38.8,169808.5,64118.1,7.02,7
2020-05-28,5,London,188,spring,light rain,10.84,34,2257,1825,58.0,42.0,29631.6,11376.1,7.22,-5
2020-05-29,5,Paris,197,spring,light rain,17.1,41,2851,2316,54.9,45.1,13842.5,5401.5,7.4,0
2020-05-29,5,Milan,178,spring,clear,11.94,52,8905,7360,62.4,37.6,134001.1,50278.5,5.81,6
2020-05-29,5,Madrid,192,spring,cloudy,19.32,62,9104,7924,61.0,39.0,124543.1,47065.4,7.1,-7
2020-05-29,5,Berlin,185,spring,clear,13.59,24,4390,3540,55.7,44.3,47818.9,18580.1,6.36,6
2020-05-29,5,London,193,spring,cloudy,14.37,37,5444,4676,59.5,40.5,31157.2,11872.3,6.51,0
2020-05-30,5,Paris,187,spring,cloudy,15.0,56,7906,6471,50.7,49.3,89711.1,35753.3,5.95,-4
2020-05-30,5,Milan,188,spring,cloudy,10.62,38,5449,4386,54.2,45.8,11360.2,4449.6,7.27,4
2020-05-30,5,Madrid,183,spring,light rain,13.16,24,1549,1022,61.8,38.2,8144.0,3065.4,6.69,-4
2020-05-30,5,Berlin,198,spring,cloudy,7.55,5,750,544,60.0,40.0,5101.9,1938.6,6.31,7
2020-05-30,5,London,189,spring,heavy rain,11.27,21,600,508,57.4,42.6,4742.8,1826.7,7.33,7
2020-05-31,5,Paris,186,spring,heavy rain,24.17,56,1580,1315,54.8,45.2,41811.2,16320.8,7.23,1
2020-05-31,5,Milan,193,spring,clear,15.18,43,7958,6423,59.1,40.9,17632.5,6733.5,6.99,-4
2020-05-31,5,Madrid,185,spring,light rain,25.18,80,5212,4403,51.8,48.2,91485.7,36257.5,6.08,2
2020-05-31,5,Berlin,185,spring,clear,16.59,37,6547,5587,59.5,40.5,32976.4,12563.8,8.16,5
2020-05-31,5,London,189,spring,clear,13.49,38,6986,6260,55.4,44.6,108164.0,42091.4,6.55,4
2020-06-01,6,Paris,190,spring,light rain,18.73,66,4463,3689,58.4,41.6,26492.2,10149.9,7.36,-4
2020-06-01,6,Milan,193,spring,light rain,25.26,76,5177,4167,54.5,45.5,95802.6,37454.9,7.16,-4
2020-06-01,6,Madrid,191,spring,clear,20.38,59,10778,9542,58.4,41.6,23972.8,9187.7,7.63,5
2020-06-01,6,Berlin,191,spring,cloudy,5.02,12,1828,1311,59.9,40.1,28093.2,10683.0,6.73,6
2020-06-01,6,London,188,spring,light rain,16.48,50,3361,2937,59.3,40.7,67987.7,25923.8,6.51,-6
2020-06-02,6,Paris,184,spring,cloudy,10.27,29,4095,2976,60.6,39.4,95828.7,36293.6,6.15,5
2020-06-02,6,Milan,193,spring,cloudy,15.07,36,5332,3815,62.1,37.9,21533.4,8094.3,6.67,10
2020-06-02,6,Madrid,193,spring,cloudy,14.85,48,7039,5625,56.0,44.0,103678.0,40222.3,7.14,-8
2020-06-02,6,Berlin,190,spring,light rain,8.88,30,2047,1532,57.3,42.7,31220.4,12032.4,7.84,4
2020-06-02,6,London,196,spring,cloudy,6.29,23,3433,2958,63.3,36.7,121935.7,45539.4,6.44,6
2020-06-03,6,Paris,186,spring,clear,22.28,61,10857,8550,59.0,41.0,69897.2,26694.9,6.31,-4
2020-06-03,6,Milan,187,spring,light rain,11.81,39,2574,2089,61.0,39.0,24368.1,9209.5,7.47,5
2020-06-03,6,Madrid,191,spring,clear,29.76,99,18008,15279,59.4,40.6,296569.3,113057.3,7.65,-3
2020-06-03,6,Berlin,197,spring,light rain,6.18,21,1502,1153,59.4,40.6,26792.5,10212.3,7.65,6
2020-06-03,6,London,192,spring,cloudy,8.1,48,7026,5234,63.8,36.2,222114.1,82708.9,6.8,6
2020-06-04,6,Paris,193,spring,light rain,7.07,26,1790,1532,58.1,41.9,7900.8,3032.0,5.72,3
2020-06-04,6,Milan,193,spring,clear,16.08,23,4242,3090,54.4,45.6,130241.8,50939.3,5.47,2
2020-06-04,6,Madrid,198,spring,heavy rain,17.67,54,1635,1463,58.3,41.7,26509.3,10161.8,7.82,2
2020-06-04,6,Berlin,186,spring,clear,8.17,12,2150,1861,56.2,43.8,48115.6,18644.8,8.53,4
2020-06-04,6,London,186,spring,cloudy,4.57,20,2919,2388,55.7,44.3,63482.7,24669.5,7.43,-9
2020-06-05,6,Paris,180,spring,light rain,20.87,63,4009,3263,56.5,43.5,76221.1,29493.8,6.32,9
2020-06-05,6,Milan,187,spring,heavy rain,21.72,62,1744,1393,54.9,45.1,18099.3,7063.4,7.29,-5
2020-06-05,6,Madrid,180,spring,cloudy,19.4,55,7491,5613,57.5,42.5,162303.0,62474.7,7.08,5
2020-06-05,6,Berlin,183,spring,clear,13.66,32,5630,4567,56.7,43.3,152281.1,58864.7,6.71,2
2020-06-05,6,London,190,spring,light rain,12.87,34,2302,1677,58.0,42.0,59472.0,22836.7,6.53,6
2020-06-06,6,Paris,192,spring,clear,11.5,23,4383,3535,56.5,43.5,39729.9,15377.1,7.42,4
2020-06-06,6,Milan,194,spring,light rain,13.41,50,3415,2880,57.5,42.5,74241.1,28581.2,7.2,1
2020-06-06,6,Madrid,186,spring,clear,18.87,52,9328,7955,57.4,42.6,103522.8,39882.4,6.75,4
2020-06-06,6,Berlin,182,spring,light rain,17.49,45,2895,2188,59.6,40.4,37510.8,14285.4,7.07,4
2020-06-06,6,London,190,spring,clear,12.81,35,6354,4961,58.5,41.5,32451.8,12425.9,7.68,2
2020-06-07,6,Paris,180,spring,cloudy,12.21,20,2754,2365,59.9,40.1,45474.3,17290.0,7.25,-6
2020-06-07,6,Milan,190,spring,light rain,11.12,37,2503,1988,62.6,37.4,3195.1,1197.2,5.57,-6
2020-06-07,6,Madrid,185,spring,clear,21.1,66,11725,8532,59.8,40.2,45938.9,17475.4,7.17,-4
2020-06-07,6,Berlin,190,spring,cloudy,17.58,44,6411,4710,62.4,37.6,166677.0,62526.5,6.48,4
2020-06-07,6,London,182,spring,cloudy,12.59,26,3680,2718,62.1,37.9,82191.9,30893.2,7.24,6
2020-06-08,6,Paris,189,spring,clear,10.74,41,7404,5521,55.5,44.5,169862.7,66060.8,5.91,3
2020-06-08,6,Milan,192,spring,heavy rain,9.45,29,852,735,63.1,36.9,19457.5,7273.7,6.55,-6
2020-06-08,6,Madrid,192,spring,cloudy,16.62,66,9670,6960,63.3,36.7,21154.5,7898.3,7.08,6
2020-06-08,6,Berlin,177,spring,light rain,13.98,33,2104,1755,55.8,44.2,17954.2,6972.7,6.36,4
2020-06-08,6,London,186,spring,light rain,10.44,24,1602,1278,58.5,41.5,1962.0,751.4,8.02,3
2020-06-09,6,Paris,187,spring,heavy rain,18.96,59,1659,1395,56.2,43.8,5628.5,2181.7,6.59,5
2020-06-09,6,Milan,195,spring,light rain,16.9,51,3498,3067,58.0,42.0,45318.7,17403.4,7.05,3
2020-06-09,6,Madrid,183,spring,cloudy,16.13,58,8067,7613,61.2,38.8,40370.2,15246.0,7.29,4
2020-06-09,6,Berlin,187,spring,cloudy,11.03,28,3991,3229,51.1,48.9,59336.6,23599.3,6.43,6
2020-06-09,6,London,191,spring,cloudy,16.89,62,9063,7330,52.9,47.1,140282.1,55291.3,7.21,-2
2020-06-10,6,Paris,196,spring,light rain,21.04,61,4205,3201,60.5,39.5,104673.3,39663.7,7.1,4
2020-06-10,6,Milan,192,spring,clear,13.37,54,9898,8545,58.2,41.8,96391.7,36973.8,5.8,5
2020-06-10,6,Madrid,188,spring,heavy rain,19.77,66,1882,1423,61.2,38.8,23931.8,9037.1,6.04,-4
2020-06-10,6,Berlin,186,spring,light rain,9.35,27,1781,1409,57.3,42.7,34893.5,13450.8,6.33,0
2020-06-10,6,London,191,spring,light rain,10.59,31,2131,1649,59.5,40.5,27906.1,10632.1,7.05,6
2020-06-11,6,Paris,187,spring,cloudy,10.71,51,7207,5922,58.3,41.7,183328.1,70280.0,7.72,4
2020-06-11,6,Milan,199,spring,clear,5.9,38,7309,5544,59.6,40.4,110862.9,42213.4,7.48,7
2020-06-11,6,Madrid,185,spring,light rain,14.6,39,2543,1988,57.0,43.0,13864.7,5353.1,7.33,-4
2020-06-11,6,Berlin,186,spring,clear,9.25,10,1817,1447,61.1,38.9,35817.1,13530.5,6.86,7
2020-06-11,6,London,186,spring,heavy rain,7.27,15,427,349,56.4,43.6,9862.7,3817.9,6.3,-6
2020-06-12,6,Paris,192,spring,light rain,20.12,55,3705,2980,59.1,40.9,50799.9,19400.0,7.88,-5
2020-06-12,6,Milan,177,spring,light rain,13.23,37,2344,1992,57.4,42.6,49414.4,19037.7,7.41,-5
2020-06-12,6,Madrid,190,spring,heavy rain,18.51,61,1747,1322,62.1,37.9,9289.1,3490.8,6.29,-2
2020-06-12,6,Berlin,188,spring,light rain,16.08,43,2856,2423,54.7,45.3,58286.4,22771.5,6.86,6
2020-06-12,6,London,185,spring,light rain,21.36,63,4106,3045,59.8,40.2,101005.5,38418.0,6.93,-3
2020-06-13,6,Paris,185,spring,heavy rain,16.11,55,1540,1199,66.1,33.9,37784.5,13895.8,5.74,-5
2020-06-13,6,Milan,180,spring,heavy rain,12.86,38,1050,849,59.5,40.5,15115.4,5759.7,6.55,5
2020-06-13,6,Madrid,194,spring,heavy rain,24.66,70,2049,1784,64.2,35.8,35154.6,13066.1,6.96,-4
2020-06-13,6,Berlin,199,spring,cloudy,7.69,24,3660,3126,57.5,42.5,43249.8,16654.1,6.12,6
2020-06-13,6,London,183,spring,light rain,10.19,47,3046,2418,60.7,39.3,45629.1,17272.3,7.08,6
2020-06-14,6,Paris,186,spring,cloudy,12.92,39,5455,4323,58.9,41.1,62108.1,23735.9,6.14,4
2020-06-14,6,Milan,190,spring,clear,19.45,58,10683,8625,59.9,40.1,223487.8,84963.8,7.02,3
2020-06-14,6,Madrid,179,spring,cloudy,19.37,53,7137,5415,63.1,36.9,79743.8,29815.0,5.8,7
2020-06-14,6,Berlin,191,spring,heavy rain,13.34,31,908,812,58.1,41.9,16911.2,6491.2,6.38,0
2020-06-14,6,London,187,spring,light rain,19.59,55,3651,3091,59.8,40.2,209.6,79.8,7.18,-2
2020-06-15,6,Paris,195,spring,heavy rain,17.55,61,1790,1564,55.1,44.9,30812.8,12010.1,7.02,7
2020-06-15,6,Milan,192,spring,light rain,17.05,53,3586,3044,59.1,40.9,42269.4,16139.7,6.79,-2
2020-06-15,6,Madrid,185,spring,heavy rain,10.52,46,1298,958,56.0,44.0,27535.3,10682.3,7.0,4
2020-06-15,6,Berlin,199,spring,heavy rain,8.86,43,1292,1021,64.4,35.6,35632.5,13229.7,7.78,-4
2020-06-15,6,London,187,spring,clear,20.32,68,12164,9785,58.8,41.2,305377.7,116767.2,8.16,2
2020-06-16,6,Paris,182,spring,cloudy,14.17,23,3205,2825,59.9,40.1,69477.9,26420.3,7.44,3
2020-06-16,6,Milan,181,spring,cloudy,15.87,52,7149,5539,58.2,41.8,111046.0,42605.6,7.82,6
2020-06-16,6,Madrid,196,spring,light rain,20.52,49,3387,3046,57.7,42.3,45738.2,17594.1,6.78,-4
2020-06-16,6,Berlin,185,spring,light rain,8.74,22,1455,1127,54.6,45.4,17996.1,7031.1,7.03,7
2020-06-16,6,London,187,spring,light rain,12.73,38,2536,1995,57.5,42.5,20432.5,7868.3,7.04,-3
2020-06-17,6,Paris,183,spring,light rain,13.31,43,2798,2178,57.0,43.0,54653.4,21091.2,5.66,4
2020-06-17,6,Milan,188,spring,light rain,10.66,55,3638,2902,61.0,39.0,7938.2,3000.6,7.09,5
2020-06-17,6,Madrid,186,spring,clear,20.72,52,9228,7448,59.7,40.3,160226.0,60968.0,6.3,6
2020-06-17,6,Berlin,189,spring,clear,18.89,53,9645,7468,57.5,42.5,182237.4,70155.5,7.56,4
2020-06-17,6,London,198,spring,heavy rain,7.16,13,400,336,59.6,40.4,4884.0,1859.5,8.34,2
2020-06-18,6,Paris,192,spring,cloudy,14.98,55,7958,6130,60.9,39.1,54486.1,20607.9,7.12,6
2020-06-18,6,Milan,183,spring,heavy rain,15.45,55,1535,1314,63.3,36.7,20686.6,7725.6,7.47,1
2020-06-18,6,Madrid,192,spring,clear,22.42,77,14102,11193,62.5,37.5,320179.4,120078.5,6.37,0
2020-06-18,6,Berlin,183,spring,cloudy,10.98,45,6272,4840,57.2,42.8,93846.6,36190.9,7.26,6
2020-06-18,6,London,192,spring,cloudy,13.89,38,5519,4656,56.1,43.9,113591.4,44055.1,6.19,-5
2020-06-19,6,Paris,192,spring,cloudy,13.12,60,8652,5829,63.9,36.1,152440.2,56725.9,6.86,-8
2020-06-19,6,Milan,191,spring,clear,15.15,26,4738,3761,52.9,47.1,61361.5,24185.1,7.27,4
2020-06-19,6,Madrid,192,spring,heavy rain,9.47,30,875,678,61.8,38.2,10910.8,4107.5,6.9,5
2020-06-19,6,Berlin,188,spring,heavy rain,5.79,18,528,456,53.6,46.4,9595.9,3769.5,7.13,1
2020-06-19,6,London,197,spring,cloudy,10.15,24,3590,2996,61.0,39.0,59207.6,22378.9,6.73,3
2020-06-20,6,Paris,188,summer,light rain,30.04,78,5152,4093,64.8,35.2,99624.9,36898.7,6.25,3
2020-06-20,6,Milan,187,summer,light rain,42.47,118,7803,5885,59.6,40.4,254401.2,96866.5,7.69,4
2020-06-20,6,Madrid,194,summer,light rain,31.58,81,5528,4038,54.2,45.8,38391.3,15036.0,6.64,3
2020-06-20,6,Berlin,191,summer,cloudy,22.83,75,10851,8734,56.1,43.9,112867.1,43761.0,6.76,3
2020-06-20,6,London,189,summer,light rain,15.38,41,2767,2193,54.0,46.0,86047.4,33731.3,6.56,7
2020-06-21,6,Paris,182,summer,clear,25.21,51,8904,6911,55.8,44.2,189667.3,73652.1,6.8,5
2020-06-21,6,Milan,186,summer,clear,32.87,79,14116,11232,57.8,42.2,480968.8,184870.9,5.67,6
2020-06-21,6,Madrid,188,summer,heavy rain,26.37,76,2151,1571,62.3,37.7,23905.3,8973.0,7.14,-4
2020-06-21,6,Berlin,188,summer,light rain,32.06,81,5349,4597,59.5,40.5,108238.1,41248.1,6.65,5
2020-06-21,6,London,198,summer,cloudy,24.09,68,10282,8825,60.1,39.9,7527.8,2858.5,7.83,6
2020-06-22,6,Paris,197,summer,clear,16.68,30,5766,4483,55.0,45.0,69668.6,27175.7,7.02,5
2020-06-22,6,Milan,185,summer,light rain,19.61,59,3852,3295,52.1,47.9,4615.1,1826.9,7.2,6
2020-06-22,6,Madrid,193,summer,heavy rain,36.8,75,2204,1639,58.2,41.8,43193.7,16570.8,6.6,-4
2020-06-22,6,Berlin,188,summer,cloudy,28.14,99,14033,11521,60.5,39.5,187572.7,71094.7,7.13,7
2020-06-22,6,London,191,summer,cloudy,22.87,52,7559,5594,56.9,43.1,104828.4,40494.2,6.96,4
2020-06-23,6,Paris,185,summer,cloudy,19.61,61,8554,6085,63.7,36.3,242179.7,90257.3,6.81,-6
2020-06-23,6,Milan,195,summer,clear,30.62,84,15693,11865,60.3,39.7,309999.8,117597.4,6.34,6
2020-06-23,6,Madrid,186,summer,light rain,36.64,95,6207,4195,57.7,42.3,170174.4,65432.8,6.94,7
2020-06-23,6,Berlin,181,summer,clear,21.97,55,9509,7655,59.5,40.5,95376.3,36335.9,6.72,5
2020-06-23,6,London,189,summer,light rain,22.37,68,4521,3667,53.6,46.4,115817.8,45494.3,8.2,-9
2020-06-24,6,Paris,188,summer,light rain,35.99,97,6461,5537,58.5,41.5,1789.0,685.1,6.5,11
2020-06-24,6,Milan,188,summer,cloudy,28.15,84,11967,9549,60.8,39.2,219340.9,82978.5,7.02,1
2020-06-24,6,Madrid,188,summer,clear,16.05,47,8556,6590,58.6,41.4,211908.5,81105.6,5.93,3
2020-06-24,6,Berlin,195,summer,cloudy,16.45,68,10027,8923,56.7,43.3,232564.5,89893.1,7.73,5
2020-06-24,6,London,195,summer,cloudy,17.59,37,5496,4509,56.5,43.5,167979.8,65017.9,7.64,3
2020-06-25,6,Paris,196,summer,clear,16.06,48,9141,6866,59.2,40.8,276982.5,105694.4,7.77,8
2020-06-25,6,Milan,192,summer,clear,22.74,44,8131,6624,53.9,46.1,29892.4,11721.3,6.45,3
2020-06-25,6,Madrid,185,summer,light rain,33.67,86,5621,4151,57.7,42.3,124373.4,47826.4,7.43,3
2020-06-25,6,Berlin,182,summer,clear,15.38,47,8179,7059,53.4,46.6,6771.8,2662.7,7.19,5
2020-06-25,6,London,179,summer,clear,25.06,86,14713,11857,62.0,38.0,12657.6,4758.9,6.06,-5
2020-06-26,6,Paris,195,summer,light rain,21.5,61,4246,3799,57.4,42.6,27151.0,10458.5,5.84,9
2020-06-26,6,Milan,194,summer,heavy rain,29.2,77,2254,1664,63.8,36.2,16454.3,6128.6,7.21,-5
2020-06-26,6,Madrid,187,summer,heavy rain,33.18,90,2538,2191,59.8,40.2,57291.3,21793.4,6.54,1
2020-06-26,6,Berlin,192,summer,light rain,14.48,45,3058,2449,63.1,36.9,47616.7,17794.7,7.62,-6
2020-06-26,6,London,194,summer,light rain,20.41,69,4746,3966,59.9,40.1,90927.8,34576.6,6.81,2
2020-06-27,6,Paris,195,summer,cloudy,22.04,72,10601,9135,56.6,43.4,189575.4,73339.7,6.14,1
2020-06-27,6,Milan,199,summer,heavy rain,30.0,73,2189,1898,61.4,38.6,37234.6,14047.4,6.83,6
2020-06-27,6,Madrid,196,summer,heavy rain,29.49,83,2457,2090,54.8,45.2,57198.1,22329.3,7.1,10
2020-06-27,6,Berlin,190,summer,light rain,26.37,78,5225,3939,54.2,45.8,175916.2,68893.2,6.54,6
2020-06-27,6,London,191,summer,light rain,15.63,52,3496,2810,58.8,41.2,57989.8,22169.9,7.04,-2
2020-06-28,6,Paris,193,summer,light rain,31.13,86,5872,5193,60.5,39.5,129686.4,49158.9,7.62,2
2020-06-28,6,Milan,193,summer,light rain,26.05,75,5102,4391,58.3,41.7,110361.6,42318.3,6.88,3
2020-06-28,6,Madrid,186,summer,cloudy,39.66,111,15697,11955,58.2,41.8,266289.4,102168.2,7.86,-5
2020-06-28,6,Berlin,182,summer,cloudy,31.55,78,10709,8117,59.1,40.9,117494.6,44849.1,6.11,0
2020-06-28,6,London,191,summer,clear,23.41,76,13864,11493,60.9,39.1,214374.0,81080.6,6.27,-9
2020-06-29,6,Paris,196,summer,clear,25.81,82,15294,12347,56.3,43.7,114702.4,44438.3,8.05,5
2020-06-29,6,Milan,197,summer,cloudy,24.08,61,9026,6576,55.1,44.9,39519.2,15403.3,7.06,5
2020-06-29,6,Madrid,192,summer,clear,24.8,69,12750,10371,65.6,34.4,55275.9,20385.8,6.33,5
2020-06-29,6,Berlin,196,summer,clear,20.46,64,11982,9099,57.4,42.6,164570.8,63383.0,8.02,7
2020-06-29,6,London,189,summer,light rain,25.36,74,4960,4013,61.1,38.9,38644.4,14601.9,6.91,3
2020-06-30,6,Paris,187,summer,clear,20.9,59,10645,8311,61.4,38.6,63588.7,23991.1,8.13,-3
2020-06-30,6,Milan,197,summer,light rain,32.46,91,6305,5422,57.9,42.1,129782.6,49866.9,7.95,-7
2020-06-30,6,Madrid,183,summer,cloudy,31.34,79,10965,10228,53.9,46.1,28043.5,10996.7,7.82,6
2020-06-30,6,Berlin,181,summer,light rain,19.31,43,2746,2225,55.1,44.9,743.7,289.9,6.79,0
2020-06-30,6,London,181,summer,clear,12.36,54,9468,7251,55.9,44.1,86898.4,33726.7,7.06,-7
2020-07-01,7,Paris,182,summer,heavy rain,25.36,80,2195,1797,61.5,38.5,17771.0,6700.4,6.49,2
2020-07-01,7,Milan,193,summer,light rain,34.83,87,5918,4670,64.4,35.6,32073.7,11907.2,6.56,-5
2020-07-01,7,Madrid,193,summer,light rain,20.59,74,5084,3967,62.5,37.5,238.2,89.3,6.72,4
2020-07-01,7,Berlin,189,summer,clear,24.48,67,12144,10546,63.6,36.4,9495.8,3540.8,5.84,5
2020-07-01,7,London,188,summer,light rain,22.9,58,3891,3433,58.2,41.8,113732.7,43619.7,6.52,0
2020-07-02,7,Paris,192,summer,clear,27.97,84,15490,10365,60.6,39.4,204627.3,77514.9,7.07,4
2020-07-02,7,Milan,185,summer,light rain,28.7,68,4437,3996,64.3,35.7,10461.7,3884.5,7.34,-5
2020-07-02,7,Madrid,185,summer,clear,22.87,67,11840,9028,67.2,32.8,22671.4,8287.0,7.6,2
2020-07-02,7,Berlin,190,summer,heavy rain,33.19,83,2378,2004,59.2,40.8,43311.3,16523.4,6.92,2
2020-07-02,7,London,188,summer,light rain,13.82,45,2975,2488,64.3,35.7,55284.4,20527.8,6.88,-5
2020-07-03,7,Paris,190,summer,cloudy,23.85,65,9432,7614,60.6,39.4,171177.7,64836.8,7.66,3
2020-07-03,7,Milan,192,summer,light rain,23.69,74,5013,3942,66.2,33.8,24539.9,9018.5,7.01,7
2020-07-03,7,Madrid,187,summer,cloudy,30.7,85,11982,9727,58.4,41.6,162584.8,62301.2,7.08,-5
2020-07-03,7,Berlin,199,summer,clear,17.09,45,8573,6824,59.0,41.0,51039.5,19497.6,7.4,-3
2020-07-03,7,London,188,summer,clear,21.79,56,10096,8000,61.3,38.7,212775.7,80305.5,5.67,8
2020-07-04,7,Paris,182,summer,clear,25.3,87,15152,13056,55.9,44.1,155306.2,60286.9,8.28,5
2020-07-04,7,Milan,181,summer,clear,27.1,87,15000,12431,61.1,38.9,185901.2,70232.6,7.02,-6
2020-07-04,7,Madrid,181,summer,clear,40.98,105,18274,14418,59.3,40.7,216882.7,82713.0,6.78,-5
2020-07-04,7,Berlin,190,summer,cloudy,25.28,64,9264,8098,52.5,47.5,167385.8,66121.1,6.76,6
2020-07-04,7,London,196,summer,light rain,25.26,80,5558,4171,67.2,32.8,151000.7,55204.5,8.84,-2
2020-07-05,7,Paris,187,summer,light rain,19.41,50,3316,2857,58.0,42.0,74610.1,28653.5,6.31,-8
2020-07-05,7,Milan,190,summer,clear,24.33,71,12893,10574,57.2,42.8,139397.7,53756.4,6.61,7
2020-07-05,7,Madrid,199,summer,clear,28.63,75,14369,11726,62.7,37.3,118724.5,44476.1,7.52,4
2020-07-05,7,Berlin,191,summer,heavy rain,16.95,53,1550,1182,61.4,38.6,41147.2,15523.6,7.74,6
2020-07-05,7,London,184,summer,light rain,23.97,70,4581,3693,59.8,40.2,154100.9,58616.8,7.23,6
2020-07-06,7,Paris,187,summer,heavy rain,24.77,88,2496,1912,57.1,42.9,75833.9,29253.6,8.51,2
2020-07-06,7,Milan,181,summer,heavy rain,36.1,91,2492,2017,58.0,42.0,9626.2,3695.8,5.98,0
2020-07-06,7,Madrid,199,summer,light rain,32.39,89,6257,4864,55.6,44.4,55705.3,21653.2,6.81,2
2020-07-06,7,Berlin,187,summer,heavy rain,25.62,65,1826,1507,59.6,40.4,35980.8,13705.1,6.69,-4
2020-07-06,7,London,185,summer,cloudy,16.1,39,5438,4374,60.7,39.3,22539.3,8532.1,6.03,-4
2020-07-07,7,Paris,184,summer,cloudy,29.81,78,10921,9577,64.3,35.7,145360.0,53981.1,7.32,5
2020-07-07,7,Milan,197,summer,cloudy,24.12,86,12861,10528,60.4,39.6,581996.2,220716.5,7.05,6
2020-07-07,7,Madrid,187,summer,clear,31.42,88,15661,13409,63.2,36.8,130973.8,48927.4,6.22,5
2020-07-07,7,Berlin,182,summer,light rain,10.95,16,1035,845,57.6,42.4,31663.1,12185.5,7.2,4
2020-07-07,7,London,180,summer,clear,20.21,42,7354,6175,65.5,34.5,44583.9,16450.6,8.17,-2
2020-07-08,7,Paris,191,summer,heavy rain,19.6,60,1743,1424,62.3,37.7,13805.5,5182.5,6.94,5
2020-07-08,7,Milan,193,summer,clear,24.65,65,12051,10245,61.3,38.7,234058.3,88350.9,7.34,-3
2020-07-08,7,Madrid,192,summer,heavy rain,34.23,77,2224,1784,59.9,40.1,56707.0,21559.5,7.42,4
2020-07-08,7,Berlin,194,summer,cloudy,9.38,41,6105,4783,60.3,39.7,78831.5,29906.5,7.52,4
2020-07-08,7,London,192,summer,cloudy,22.41,54,7865,7259,58.9,41.1,165417.4,63217.2,6.96,6
2020-07-09,7,Paris,194,summer,heavy rain,25.83,57,1665,1272,64.6,35.4,3374.1,1251.3,7.24,4
2020-07-09,7,Milan,192,summer,clear,34.31,96,17606,14185,58.3,41.7,415825.0,159440.6,7.57,3
2020-07-09,7,Madrid,194,summer,heavy rain,32.06,95,2785,2085,61.0,39.0,54754.7,20700.4,6.03,-3
2020-07-09,7,Berlin,189,summer,light rain,28.83,69,4627,3510,54.5,45.5,91605.6,35811.8,7.45,3
